"Month","Borough","Equipment Type","Equipment Code","Total Outages","Scheduled Outages","Unscheduled Outages","Entrapments","Time Since Major Improvement","AM Peak Availability","AM Peak Hours Available","AM Peak Total Hours","PM Peak Availability","PM Peak Hours Available","PM Peak Total Hours","24-Hour Availability","24-Hour Hours Available","24-Hour Total Hours","Station Name","Station MRN","Station Complex Name","Station Complex MRN"
"02/01/2023","Manhattan","Elevator","EL280","1","1","0","0","155","100%","112","112","100%","112","112","99.2931547619%","667.25","672","59ST-COLUMBUSCIRCLE-8AV-A/B/C/D","161","59 St-Columbus Circle (A,B,C,D,1)","614"
"02/01/2023","Brooklyn","Escalator","ES335","25","11","14","0","607","94.33035714286%","105.65","112","82.51488095238%","92.41666666667","112","89.35763888889%","600.48333333333","672","WEST8ST-NYAQUARIUM-BWY-F/Q","57","West 8 St-NY Aquarium - Station","57"
"02/01/2023","Manhattan","Elevator","EL606X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","GRANDCENTRAL-42ST-LEX-S","469","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Manhattan","Escalator","ES353","4","3","1","0","53","100%","112","112","100%","112","112","98.37549603175%","661.08333333333","672","CORTLANDTST-7AV-1","328","Cortlandt St - Station","328"
"02/01/2023","Manhattan","Elevator","EL140","1","1","0","0","192","100%","112","112","100%","112","112","99.2435515873%","666.91666666667","672","168ST-8AV-A/C","148","168 St (A,C,1)","605"
"02/01/2023","Brooklyn","Elevator","EL391","2","2","0","0","220","98.58630952381%","110.41666666667","112","100%","112","112","98.92113095238%","664.75","672","MARCYAV-JAM-J/M/Z","101","Marcy Av - Station","101"
"02/01/2023","Manhattan","Elevator","EL213","6","2","4","1","349","97.45535714286%","109.15","112","97.84226190476%","109.58333333333","112","97.67113095238%","656.35","672","34ST-HERALDSQ-BWY-M/N/R/Q","12","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Manhattan","Elevator","EL259","2","1","1","0","73","100%","112","112","98.92857142857%","110.8","112","98.98561507937%","665.18333333333","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Escalator","ES248","13","3","10","0","592","97.14285714286%","108.8","112","95.5505952381%","107.01666666667","112","95.01240079365%","638.48333333333","672","LEXINGTONAV/59ST-AST-N/R/Q","7","Lexington Av (N,Q,R)/59 St (4,5,6)","613"
"02/01/2023","Manhattan","Escalator","ES409","2","2","0","0","400","100%","112","112","100%","112","112","99.23363095238%","666.85","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Manhattan","Escalator","ES629","6","5","1","0","89","99.58333333333%","111.53333333333","112","100%","112","112","97.86954365079%","657.68333333333","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Elevator","EL314","1","1","0","0","363","100%","112","112","100%","112","112","99.4246031746%","668.13333333333","672","BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6","411","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","622"
"02/01/2023","Brooklyn","Elevator","EL342","4","2","2","0","205","92.1875%","103.25","112","94.56845238095%","105.91666666667","112","94.15178571429%","632.7","672","EUCLIDAV-8AV-A/C","188","Euclid Av - Station","188"
"02/01/2023","Brooklyn","Elevator","EL304","2","2","0","0","226","99.375%","111.3","112","100%","112","112","98.60615079365%","662.63333333333","672","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"02/01/2023","Queens","Elevator","EL450X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"02/01/2023","Brooklyn","Elevator","EL340","3","1","2","0","280","100%","112","112","99.55357142857%","111.5","112","98.71031746032%","663.33333333333","672","FRANKLINAV-8AV-C","178","Franklin Av (C,S)","627"
"02/01/2023","Manhattan","Escalator","ES420","7","5","2","0","400","99.46428571429%","111.4","112","97.2619047619%","108.93333333333","112","94.89987719606%","631.1","665.01666666667","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Escalator","ES103","9","2","7","0","1097","95.71428571429%","107.2","112","98.75%","110.6","112","95.72172619048%","643.25","672","125ST-BWY7-1","306","125 St - Station","306"
"02/01/2023","Manhattan","Escalator","ES377X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Elevator","EL315","2","1","1","0","363","99.24107142857%","111.15","112","100%","112","112","99.3998015873%","667.96666666667","672","BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6","411","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","622"
"02/01/2023","Brooklyn","Escalator","ES347","15","3","12","0","317","93.22916666667%","104.41666666667","112","88.70535714286%","99.35","112","89.6056547619%","602.15","672","BROADWAYJUNCTION-8AV-A/C","184","Broadway Junction (A,C,J,L,Z)","621"
"02/01/2023","Bronx","Elevator","EL193","6","2","4","0","190","95.80357142857%","107.3","112","82.66369047619%","92.58333333333","112","88.94345238095%","597.7","672","233ST-LWP-2/5","418","233 St - Station","418"
"02/01/2023","Manhattan","Escalator","ES254X","0","0","0","0","N/A","98.58630952381%","110.41666666667","112","98.06547619048%","109.83333333333","112","97.80505952381%","657.25","672","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"02/01/2023","Manhattan","Escalator","ES631","15","3","12","0","54","97.61904761905%","109.33333333333","112","98.3630952381%","110.16666666667","112","96.25992063492%","646.86666666667","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Elevator","EL262","2","1","1","0","73","100%","112","112","100%","112","112","98.89384920635%","664.56666666667","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Escalator","ES339","4","3","1","0","550","95.53571428571%","107","112","92.85714285714%","104","112","93.34325396825%","627.26666666667","672","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"02/01/2023","Manhattan","Elevator","EL180","3","2","1","0","177","100%","112","112","100%","112","112","99.23611111111%","666.86666666667","672","135ST-LWP-2/3","438","135 St - Station","438"
"02/01/2023","Manhattan","Escalator","ES415","9","4","5","0","400","100%","112","112","93.13988095238%","104.31666666667","112","95.19835601333%","633.11666666667","665.05","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Elevator","EL403","3","1","2","0","399","96.77083333333%","108.38333333333","112","100%","112","112","98.47117794486%","654.83333333333","665","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Escalator","ES241","6","2","4","0","756","95.50595238095%","106.96666666667","112","100%","112","112","96.97172619048%","651.65","672","5AV/53ST-QBL-E/M","276","5 Av/53 St - Station","276"
"02/01/2023","Manhattan","Elevator","EL713","2","2","0","0","53","100%","112","112","100%","112","112","98.89136904762%","664.55","672","CORTLANDTST-7AV-1","328","Cortlandt St - Station","328"
"02/01/2023","Manhattan","Elevator","EL238","6","3","3","0","279","94.04761904762%","105.33333333333","112","94.15178571429%","105.45","112","92.96626984127%","624.73333333333","672","66ST-LINCOLNCENTER-BWY7-1","314","66 St-Lincoln Center - Station","314"
"02/01/2023","Brooklyn","Elevator","EL317","4","3","1","0","337","99.36011904762%","111.28333333333","112","100%","112","112","98.44494047619%","661.55","672","BOROUGHHALL-CLK-2/3","335","Court St (R)/Borough Hall (2,3,4,5)","620"
"02/01/2023","Brooklyn","Elevator","EL772","4","2","2","1","9","97.90178571429%","109.65","112","100%","112","112","99.07986111111%","665.81666666667","672","LIVONIAAV-CNR-L","135","Livonia Av - Station","135"
"02/01/2023","Queens","Escalator","ES439","2","1","1","0","410","100%","112","112","100%","112","112","99.00793650794%","665.33333333333","672","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"02/01/2023","Bronx","Elevator","EL138","1","1","0","0","183","100%","112","112","100%","112","112","99.37748015873%","667.81666666667","672","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"02/01/2023","Brooklyn","Elevator","EL318","5","2","3","1","337","100%","112","112","97.63392857143%","109.35","112","97.81498015873%","657.31666666667","672","BOROUGHHALL-CLK-2/3","335","Court St (R)/Borough Hall (2,3,4,5)","620"
"02/01/2023","Brooklyn","Escalator","ES350","2","1","1","0","308","98.22916666667%","110.01666666667","112","98.4375%","110.25","112","98.9310515873%","664.81666666667","672","HIGHST-8AV-A/C","173","High St - Station","173"
"02/01/2023","Manhattan","Elevator","EL209","4","2","2","0","351","100%","112","112","95.3869047619%","106.83333333333","112","97.09821428571%","652.5","672","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Bronx","Elevator","EL507","1","1","0","0","13","100%","112","112","100%","112","112","99.2931547619%","667.25","672","170ST-JER-4","387","170 St - Station","387"
"02/01/2023","Queens","Elevator","EL489X","0","0","0","0","N/A","85.71428571429%","96","112","85.71428571429%","96","112","86.50793650794%","581.33333333333","672","AQUEDUCT-RACETRACK-RKY-A","196","Aqueduct-Racetrack - Station","196"
"02/01/2023","Queens","Escalator","ES461X","0","0","0","0","N/A","77.27678571429%","86.55","112","78.8244047619%","88.28333333333","112","77.06349206349%","517.86666666667","672","COURTSQ-FLS-7","462","Court Sq (E,G,M,7)","606"
"02/01/2023","Brooklyn","Elevator","EL398","3","2","1","1","180","100%","112","112","94.52380952381%","105.86666666667","112","98.81944444444%","664.06666666667","672","MYRTLE-WYCKOFFAVS-MYT-M","112","Myrtle-Wyckoff Avs (L,M)","630"
"02/01/2023","Bronx","Elevator","EL188","1","1","0","0","206","100%","112","112","100%","112","112","99.33283730159%","667.51666666667","672","FORDHAMRD-JER-4","382","Fordham Rd - Station","382"
"02/01/2023","Bronx","Escalator","ES112","8","7","1","0","908","96.42857142857%","108","112","96.42857142857%","108","112","93.84672619048%","630.65","672","NORWOOD-205ST-CON-D","210","Norwood-205 St - Station","210"
"02/01/2023","Manhattan","Escalator","ES260","7","4","3","0","73","100%","112","112","98.1994047619%","109.98333333333","112","97.20734126984%","653.23333333333","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Manhattan","Escalator","ES375","7","2","5","0","167","98.79464285714%","110.65","112","98.4375%","110.25","112","98.21676587302%","660.01666666667","672","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Manhattan","Escalator","ES286","10","3","7","0","73","97.84226190476%","109.58333333333","112","90.96726190476%","101.88333333333","112","94.22619047619%","633.2","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Escalator","ES268X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"02/01/2023","Manhattan","Escalator","ES363X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Escalator","ES360X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Escalator","ES408","11","11","0","0","400","89.55357142857%","100.3","112","100%","112","112","95.16369047619%","639.5","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Manhattan","Escalator","ES289","28","6","22","0","73","89.62797619048%","100.38333333333","112","85.61011904762%","95.88333333333","112","83.01587301587%","557.86666666667","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Bronx","Escalator","ES120","5","2","3","0","401","100%","112","112","99.19642857143%","111.1","112","97.77281746032%","657.03333333333","672","PELHAMBAYPARK-PEL-6","360","Pelham Bay Park - Station","360"
"02/01/2023","Brooklyn","Elevator","EL305","3","2","1","1","226","98.69047619048%","110.53333333333","112","100%","112","112","98.15724206349%","659.61666666667","672","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"02/01/2023","Bronx","Elevator","EL183","1","1","0","0","190","100%","105.81666666667","105.81666666667","100%","108","108","99.25023914786%","639.81666666667","644.65","GUNHILLRD-LWP-2/5","421","Gun Hill Rd - Station","421"
"02/01/2023","Manhattan","Escalator","ES417","8","3","5","0","400","96.42857142857%","108","112","88.72023809524%","99.36666666667","112","93.67967320753%","623.01666666667","665.05","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Escalator","ES372","7","2","5","0","167","100%","112","112","95.05952380952%","106.46666666667","112","97.90674603175%","657.93333333333","672","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Brooklyn","Elevator","EL320","3","2","1","0","295","97.76785714286%","109.5","112","99.33035714286%","111.25","112","98.1994047619%","659.9","672","CHURCHAV-NOS-2/5","356","Church Av - Station","356"
"02/01/2023","Manhattan","Elevator","EL603","1","1","0","0","89","100%","112","112","100%","112","112","99.2931547619%","667.25","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Escalator","ES270","15","5","10","0","73","92.41071428571%","103.5","112","89.375%","100.1","112","92.64632936508%","622.58333333333","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Manhattan","Escalator","ES368","5","2","3","0","111","99.18154761905%","111.08333333333","112","94.95535714286%","106.35","112","97.25198412698%","653.53333333333","672","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Brooklyn","Escalator","ES303","6","3","3","0","1195","99.73214285714%","111.7","112","92.41071428571%","103.5","112","97.29910714286%","653.85","672","BOROUGHHALL-CLK-2/3","335","Court St (R)/Borough Hall (2,3,4,5)","620"
"02/01/2023","Bronx","Escalator","ES111","3","3","0","0","673","100%","112","112","100%","112","112","99.10714285714%","666","672","PARKCHESTER-PEL-6","366","Parkchester - Station","366"
"02/01/2023","Brooklyn","Elevator","EL738","4","4","0","0","43","100%","112","112","100%","112","112","97.94146825397%","658.16666666667","672","NEWUTRECHTAV-SEA-N","73","New Utrecht Av (N)/62 St (D)","615"
"02/01/2023","Manhattan","Elevator","EL149","2","1","1","0","278","100%","112","112","97.82738095238%","109.56666666667","112","98.89384920635%","664.56666666667","672","INWOOD-207ST-8AV-A","143","Inwood-207 St - Station","143"
"02/01/2023","Bronx","Elevator","EL160","1","1","0","0","128","100%","112","112","100%","112","112","99.31051587302%","667.36666666667","672","E180ST-LWP-2/5","426","E 180 St - Station","426"
"02/01/2023","Brooklyn","Elevator","EL302","3","2","1","0","226","98.28869047619%","110.08333333333","112","100%","112","112","98.12748015873%","659.41666666667","672","ATLANTICAV-BARCLAYSCTR-4AV-D/N/R","27","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"02/01/2023","Manhattan","Escalator","ES255","22","6","16","0","403","99.50892857143%","111.45","112","93.61607142857%","104.85","112","95.66964285714%","642.9","672","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Manhattan","Escalator","ES258X","0","0","0","0","N/A","66.33928571429%","74.3","112","71.47321428571%","80.05","112","67.72073412698%","455.08333333333","672","14ST-UNIONSQ-LEX-4/5/6","406","14 St-Union Sq (L,N,Q,R,4,5,6)","602"
"02/01/2023","Queens","Escalator","ES429","7","4","3","0","170","94.83630952381%","106.21666666667","112","99.27083333333%","111.18333333333","112","96.54265873016%","648.76666666667","672","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"02/01/2023","Manhattan","Escalator","ES312","4","3","1","0","463","98.80952380952%","110.66666666667","112","100%","112","112","98.86904761905%","664.4","672","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Bronx","Elevator","EL132","7","2","5","3","250","100%","112","112","96.5625%","108.15","112","95.2380952381%","640","672","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"02/01/2023","Bronx","Escalator","ES108","12","4","8","0","1354","96.42857142857%","108","112","93.02083333333%","104.18333333333","112","94.67013888889%","636.18333333333","672","INTERVALEAV-LWP-2/5","431","Intervale Av - Station","431"
"02/01/2023","Manhattan","Escalator","ES212","14","9","5","0","723","97.38095238095%","109.06666666667","112","99.88095238095%","111.86666666667","112","95.11160714286%","639.15","672","59ST-LEX-4/5/6","400","Lexington Av (N,Q,R)/59 St (4,5,6)","613"
"02/01/2023","Queens","Escalator","ES450","11","4","7","0","766","95.22321428571%","106.65","112","94.62797619048%","105.98333333333","112","95.50347222222%","641.78333333333","672","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"02/01/2023","Manhattan","Elevator","EL299","1","1","0","0","74","100%","112","112","100%","112","112","99.23859126984%","666.88333333333","672","23ST-LEX-6","405","23 St - Station","405"
"02/01/2023","Brooklyn","Elevator","EL708","2","1","1","0","153","100%","112","112","98.77976190476%","110.63333333333","112","98.81448412698%","664.03333333333","672","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
